Impfdatum;IdLandkreis;Altersgruppe;Impfschutz;Anzahl
2021-02-10;9562;60+;2;82
2021-02-11;9562;12-17;1;5
2021-02-11;9562;12-17;2;5
2021-02-11;9562;18-59;1;176
2021-02-11;9562;18-59;2;316
2021-02-11;9562;60+;1;98
2021-02-11;9562;60+;2;67
2021-02-12;9562;18-59;1;157
2021-02-12;9562;18-59;2;395
2021-02-12;9562;60+;1;98
2021-02-12;9562;60+;2;101
2021-02-13;9562;18-59;1;149
2021-02-13;9562;18-59;2;31
2021-02-13;9562;60+;1;171
2021-02-13;9562;60+;2;24
2021-02-15;9562;18-59;1;138
2021-02-15;9562;18-59;2;312
2021-02-15;9562;60+;1;49
2021-02-15;9562;60+;2;183
2021-02-16;9562;18-59;1;82
2021-02-16;9562;18-59;2;177
2021-02-16;9562;60+;1;216
2021-02-16;9562;60+;2;128
2021-02-17;9562;18-59;1;76
2021-02-17;9562;18-59;2;231
2021-02-17;9562;60+;1;233
2021-02-17;9562;60+;2;252
2021-02-18;9562;18-59;1;92
2021-02-18;9562;18-59;2;143
2021-02-18;9562;60+;1;8
2021-02-18;9562;60+;2;84
2021-02-19;9562;12-17;2;6
2021-02-19;9562;18-59;1;275
2021-02-19;9562;18-59;2;243
2021-02-19;9562;60+;1;131
2021-02-19;9562;60+;2;51
2021-02-20;9562;18-59;1;153
2021-02-20;9562;18-59;2;75
2021-02-20;9562;60+;1;54
2021-02-20;9562;60+;2;88
2021-02-21;9562;60+;1;11
2021-02-22;9562;12-17;1;5
2021-02-22;9562;18-59;1;384
2021-02-22;9562;18-59;2;132
2021-02-22;9562;60+;1;178
2021-02-22;9562;60+;2;23
2021-02-23;9562;18-59;1;225
2021-02-23;9562;18-59;2;76
2021-02-23;9562;60+;1;19
2021-02-23;9562;60+;2;186
2021-02-24;9562;18-59;1;251
2021-02-24;9562;18-59;2;57
2021-02-24;9562;60+;1;207
2021-02-24;9562;60+;2;211
2021-02-25;9562;18-59;1;788
2021-02-25;9562;18-59;2;19
2021-02-25;9562;60+;1;89
2021-02-25;9562;60+;2;9
2021-02-26;9562;12-17;1;6
2021-02-26;9562;18-59;1;317
2021-02-26;9562;18-59;2;341
2021-02-26;9562;60+;1;106
2021-02-26;9562;60+;2;230
2021-02-27;9562;18-59;1;684
2021-02-27;9562;18-59;2;55
2021-02-27;9562;60+;1;150
2021-02-27;9562;60+;2;18
2021-02-28;9562;18-59;1;659
2021-02-28;9562;60+;1;113
2021-03-01;9562;12-17;2;5
2021-03-01;9562;18-59;1;804
2021-03-01;9562;18-59;2;86
2021-03-01;9562;60+;1;102
2021-03-01;9562;60+;2;19
2021-03-02;9562;18-59;1;107
2021-03-02;9562;18-59;2;166
2021-03-02;9562;60+;1;333
2021-03-02;9562;60+;2;221
2021-03-03;9562;12-17;1;9
2021-03-03;9562;18-59;1;225
2021-03-03;9562;18-59;2;166
2021-03-03;9562;60+;1;350
2021-03-03;9562;60+;2;152
2021-03-04;9562;12-17;1;9
2021-03-04;9562;18-59;1;405
2021-03-04;9562;18-59;2;200
2021-03-04;9562;60+;1;129
2021-03-04;9562;60+;2;102
2021-03-05;9562;18-59;1;161
2021-03-05;9562;18-59;2;161
2021-03-05;9562;60+;1;487
2021-03-05;9562;60+;2;101
2021-03-06;9562;18-59;1;383
2021-03-06;9562;18-59;2;149
2021-03-06;9562;60+;1;46
2021-03-06;9562;60+;2;167
2021-03-07;9562;18-59;1;658
2021-03-07;9562;60+;1;93
2021-03-08;9562;12-17;1;6
2021-03-08;9562;18-59;1;137
2021-03-08;9562;18-59;2;141
2021-03-08;9562;60+;1;482
2021-03-08;9562;60+;2;75
2021-03-09;9562;12-17;1;5
2021-03-09;9562;18-59;1;231
2021-03-09;9562;18-59;2;75
2021-03-09;9562;60+;1;348
2021-03-09;9562;60+;2;208
2021-03-10;9562;18-59;1;203
2021-03-10;9562;18-59;2;76
2021-03-10;9562;60+;1;348
2021-03-10;9562;60+;2;230
2020-12-28;9563;18-59;1;100
2020-12-28;9563;60+;1;18
2020-12-29;9563;18-59;1;152
2020-12-29;9563;60+;1;190
2020-12-30;9563;18-59;1;111
2020-12-30;9563;60+;1;120
2020-12-31;9563;18-59;1;155
2020-12-31;9563;60+;1;138
2021-01-01;9563;18-59;1;72
2021-01-01;9563;60+;1;138
2021-01-02;9563;18-59;1;143
2021-01-02;9563;60+;1;144
2021-01-03;9563;18-59;1;46
2021-01-03;9563;60+;1;84
2021-01-04;9563;18-59;1;56
2021-01-04;9563;60+;1;83
2021-01-08;9563;60+;1;26
2021-01-09;9563;18-59;1;96
2021-01-09;9563;60+;1;170
2021-01-10;9563;18-59;1;81
2021-01-10;9563;60+;1;247
2021-01-11;9563;18-59;1;53
2021-01-11;9563;60+;1;128
2021-01-12;9563;18-59;1;27
2021-01-12;9563;60+;1;44
2021-01-13;9563;18-59;1;77
2021-01-13;9563;60+;1;233
2021-01-14;9563;18-59;1;48
2021-01-14;9563;60+;1;98
2021-01-15;9563;18-59;1;224
2021-01-15;9563;60+;1;162
2021-01-16;9563;12-17;1;5
2021-01-16;9563;18-59;1;86
2021-01-16;9563;60+;1;128
2021-01-17;9563;18-59;1;97
2021-01-17;9563;18-59;2;26
2021-01-17;9563;60+;1;220
2021-01-17;9563;60+;2;29
2021-01-18;9563;18-59;1;33
2021-01-18;9563;18-59;2;112
2021-01-18;9563;60+;1;31
2021-01-18;9563;60+;2;28
2021-01-19;9563;18-59;1;138
2021-01-19;9563;18-59;2;136
2021-01-19;9563;60+;1;78
2021-01-19;9563;60+;2;179
2021-01-20;9563;18-59;1;137
2021-01-20;9563;18-59;2;92
2021-01-20;9563;60+;1;270
2021-01-20;9563;60+;2;55
2021-01-21;9563;18-59;1;171
2021-01-21;9563;18-59;2;69
2021-01-21;9563;60+;1;53
2021-01-21;9563;60+;2;176
2021-01-22;9563;18-59;1;78
2021-01-22;9563;18-59;2;135
2021-01-22;9563;60+;1;85
2021-01-22;9563;60+;2;94
2021-01-23;9563;18-59;1;95
2021-01-23;9563;18-59;2;133
2021-01-23;9563;60+;1;84
2021-01-23;9563;60+;2;126
2021-01-24;9563;18-59;1;83
2021-01-24;9563;18-59;2;41
2021-01-24;9563;60+;1;120
2021-01-24;9563;60+;2;86
2021-01-25;9563;12-17;1;5
2021-01-25;9563;18-59;1;71
2021-01-25;9563;18-59;2;23
2021-01-25;9563;60+;1;151
2021-01-25;9563;60+;2;62
2021-01-26;9563;18-59;1;75
2021-01-26;9563;60+;1;170
2021-01-27;9563;18-59;1;59
2021-01-27;9563;60+;1;158
2021-01-28;9563;18-59;1;143
2021-01-28;9563;60+;1;141
2021-01-29;9563;18-59;1;108
2021-01-29;9563;18-59;2;7
2021-01-29;9563;60+;1;158
2021-01-29;9563;60+;2;22
2021-01-30;9563;18-59;1;25
2021-01-30;9563;18-59;2;62
2021-01-30;9563;60+;1;69
2021-01-30;9563;60+;2;142
2021-01-31;9563;18-59;1;46
2021-01-31;9563;18-59;2;95
2021-01-31;9563;60+;1;83
2021-01-31;9563;60+;2;215
2021-02-01;9563;18-59;1;53
2021-02-01;9563;18-59;2;56
2021-02-01;9563;60+;1;88
2021-02-01;9563;60+;2;128
2021-02-02;9563;18-59;1;66
2021-02-02;9563;18-59;2;8
2021-02-02;9563;60+;1;138
2021-02-02;9563;60+;2;35
2021-02-03;9563;18-59;1;144
2021-02-03;9563;18-59;2;96
2021-02-03;9563;60+;1;37
2021-02-03;9563;60+;2;194
2021-02-04;9563;18-59;1;196
2021-02-04;9563;18-59;2;35
2021-02-04;9563;60+;1;110
2021-02-04;9563;60+;2;80
2021-02-05;9563;18-59;1;47
2021-02-05;9563;18-59;2;211
2021-02-05;9563;60+;1;72
2021-02-05;9563;60+;2;155
2021-02-06;9563;12-17;2;5
2021-02-06;9563;18-59;1;31
2021-02-06;9563;18-59;2;69
2021-02-06;9563;60+;1;139
2021-02-06;9563;60+;2;98
2021-02-07;9563;18-59;1;31
2021-02-07;9563;18-59;2;90
2021-02-07;9563;60+;1;7
2021-02-07;9563;60+;2;174
2021-02-08;9563;18-59;1;69
2021-02-08;9563;18-59;2;21
2021-02-08;9563;60+;1;73
2021-02-08;9563;60+;2;26
2021-02-09;9563;18-59;1;21
2021-02-09;9563;18-59;2;37
2021-02-09;9563;60+;1;86
2021-02-09;9563;60+;2;57
2021-02-10;9563;18-59;1;178
2021-02-10;9563;18-59;2;100
2021-02-10;9563;60+;1;97
2021-02-10;9563;60+;2;241
2021-02-11;9563;18-59;1;54
2021-02-11;9563;18-59;2;32
2021-02-11;9563;60+;1;220
2021-02-11;9563;60+;2;43
2021-02-12;9563;18-59;1;44
2021-02-12;9563;18-59;2;25
2021-02-12;9563;60+;1;54
2021-02-12;9563;60+;2;72
2021-02-13;9563;18-59;1;24
2021-02-13;9563;18-59;2;80
2021-02-13;9563;60+;1;52
2021-02-13;9563;60+;2;73
2021-02-14;9563;18-59;2;50
2021-02-14;9563;60+;1;22
2021-02-14;9563;60+;2;85
2021-02-15;9563;12-17;2;5
2021-02-15;9563;18-59;1;16
2021-02-15;9563;18-59;2;71
2021-02-15;9563;60+;1;59
2021-02-15;9563;60+;2;119
2021-02-16;9563;12-17;1;6
2021-02-16;9563;18-59;1;19
2021-02-16;9563;18-59;2;147
2021-02-16;9563;60+;1;45
2021-02-16;9563;60+;2;141
2021-02-17;9563;18-59;1;61
2021-02-17;9563;18-59;2;101
2021-02-17;9563;60+;1;104
2021-02-17;9563;60+;2;131
2021-02-18;9563;18-59;1;40
2021-02-18;9563;18-59;2;193
2021-02-18;9563;60+;1;149
2021-02-18;9563;60+;2;133
2021-02-19;9563;18-59;1;30
2021-02-19;9563;18-59;2;146
2021-02-19;9563;60+;1;117
2021-02-19;9563;60+;2;182
2021-02-20;9563;18-59;1;74
2021-02-20;9563;18-59;2;38
2021-02-20;9563;60+;1;75
2021-02-20;9563;60+;2;87
2021-02-21;9563;18-59;1;66
2021-02-21;9563;18-59;2;38
2021-02-21;9563;60+;1;58
2021-02-21;9563;60+;2;75
2021-02-22;9563;18-59;1;64
2021-02-22;9563;18-59;2;46
2021-02-22;9563;60+;1;92
2021-02-22;9563;60+;2;70
2021-02-23;9563;18-59;1;34
2021-02-23;9563;18-59;2;61
2021-02-23;9563;60+;1;109
2021-02-23;9563;60+;2;123
2021-02-24;9563;12-17;1;5
2021-02-24;9563;18-59;1;43
2021-02-24;9563;18-59;2;49
2021-02-24;9563;60+;1;117
2021-02-24;9563;60+;2;31
2021-02-25;9563;18-59;1;108
2021-02-25;9563;18-59;2;198
2021-02-25;9563;60+;1;116
2021-02-25;9563;60+;2;93
2021-02-26;9563;12-17;1;5
2021-02-26;9563;18-59;1;248
2021-02-26;9563;18-59;2;33
2021-02-26;9563;60+;1;89
2021-02-26;9563;60+;2;65
2021-02-27;9563;18-59;1;102
2021-02-27;9563;18-59;2;31
2021-02-27;9563;60+;1;140
2021-02-27;9563;60+;2;109
2021-02-28;9563;18-59;1;101
2021-02-28;9563;18-59;2;26
2021-02-28;9563;60+;1;173
2021-02-28;9563;60+;2;9
2021-03-01;9563;18-59;1;120
2021-03-01;9563;18-59;2;72
2021-03-01;9563;60+;1;140
2021-03-01;9563;60+;2;88
2021-03-02;9563;18-59;1;116
2021-03-02;9563;18-59;2;51
2021-03-02;9563;60+;1;108
2021-03-02;9563;60+;2;120
2021-03-03;9563;18-59;1;183
2021-03-03;9563;18-59;2;164
2021-03-03;9563;60+;1;113
2021-03-03;9563;60+;2;129
2021-03-04;9563;18-59;1;178
2021-03-04;9563;18-59;2;163
2021-03-04;9563;60+;1;261
2021-03-04;9563;60+;2;227
2021-03-05;9563;18-59;1;411
2021-03-05;9563;18-59;2;59
2021-03-05;9563;60+;1;286
2021-03-05;9563;60+;2;66
2021-03-06;9563;18-59;1;418
2021-03-06;9563;18-59;2;21
2021-03-06;9563;60+;1;218
2021-03-06;9563;60+;2;54
2021-03-07;9563;18-59;1;240
2021-03-07;9563;18-59;2;8
2021-03-07;9563;60+;1;152
2021-03-07;9563;60+;2;48
2021-03-08;9563;18-59;1;135
2021-03-08;9563;18-59;2;14
2021-03-08;9563;60+;1;208
2021-03-08;9563;60+;2;60
2021-03-09;9563;12-17;2;6
2021-03-09;9563;18-59;1;178
2021-03-09;9563;18-59;2;16
2021-03-09;9563;60+;1;434
2021-03-09;9563;60+;2;42
2021-03-10;9563;18-59;1;146
2021-03-10;9563;18-59;2;13
2021-03-10;9563;60+;1;249
2021-03-10;9563;60+;2;102
2020-12-28;9564;18-59;1;16
2020-12-28;9564;60+;1;10
2020-12-29;9564;18-59;1;315
2020-12-29;9564;60+;1;56
2020-12-30;9564;18-59;1;350
2020-12-30;9564;60+;1;36
2020-12-31;9564;18-59;1;218
2020-12-31;9564;60+;1;19
2021-01-01;9564;18-59;1;257
2021-01-01;9564;60+;1;26
2021-01-04;9564;18-59;1;140
2021-01-04;9564;60+;1;27
2021-01-05;9564;18-59;1;283
2021-01-05;9564;60+;1;54
2021-01-07;9564;18-59;1;124
2021-01-07;9564;60+;1;186
2021-01-08;9564;18-59;1;346
2021-01-08;9564;60+;1;33
2021-01-09;9564;18-59;1;98
2021-01-09;9564;60+;1;158
2021-01-10;9564;12-17;1;5
2021-01-10;9564;18-59;1;212
2021-01-10;9564;60+;1;285
2021-01-11;9564;18-59;1;350
2021-01-11;9564;60+;1;106
2021-01-12;9564;18-59;1;248
2021-01-12;9564;60+;1;136
2021-01-13;9564;18-59;1;187
2021-01-13;9564;60+;1;163
2021-01-14;9564;18-59;1;501
2021-01-14;9564;60+;1;177
2021-01-15;9564;18-59;1;528
2021-01-15;9564;60+;1;226
2021-01-16;9564;18-59;1;317
2021-01-16;9564;60+;1;161
2021-01-17;9564;18-59;1;268
2021-01-17;9564;18-59;2;10
2021-01-17;9564;60+;1;449
2021-01-17;9564;60+;2;11
2021-01-18;9564;18-59;1;284
2021-01-18;9564;60+;1;240
2021-01-19;9564;18-59;1;316
2021-01-19;9564;18-59;2;302
2021-01-19;9564;60+;1;254
2021-01-19;9564;60+;2;55
2021-01-20;9564;18-59;1;71
2021-01-20;9564;18-59;2;352
2021-01-20;9564;60+;1;38
2021-01-20;9564;60+;2;36
2021-01-21;9564;12-17;1;5
2021-01-21;9564;18-59;1;93
2021-01-21;9564;18-59;2;243
2021-01-21;9564;60+;1;158
2021-01-21;9564;60+;2;28
2021-01-22;9564;18-59;1;47
2021-01-22;9564;18-59;2;312
2021-01-22;9564;60+;1;65
2021-01-22;9564;60+;2;161
2021-01-23;9564;18-59;1;106
2021-01-23;9564;18-59;2;57
2021-01-23;9564;60+;1;153
2021-01-23;9564;60+;2;83
2021-01-24;9564;18-59;1;89
2021-01-24;9564;18-59;2;34
2021-01-24;9564;60+;1;126
2021-01-24;9564;60+;2;36
2021-01-25;9564;18-59;1;68
2021-01-25;9564;18-59;2;20
2021-01-25;9564;60+;1;213
2021-01-26;9564;18-59;1;415
2021-01-26;9564;18-59;2;221
2021-01-26;9564;60+;1;246
2021-01-26;9564;60+;2;51
2021-01-27;9564;18-59;1;77
2021-01-27;9564;18-59;2;153
2021-01-27;9564;60+;1;140
2021-01-27;9564;60+;2;57
2021-01-28;9564;18-59;1;348
2021-01-28;9564;18-59;2;55
2021-01-28;9564;60+;1;267
2021-01-29;9564;18-59;1;123
2021-01-29;9564;18-59;2;244
2021-01-29;9564;60+;1;311
2021-01-29;9564;60+;2;32
2021-01-30;9564;12-17;1;5
2021-01-30;9564;18-59;1;87
2021-01-30;9564;18-59;2;100
2021-01-30;9564;60+;1;242
2021-01-30;9564;60+;2;154
2021-01-31;9564;18-59;2;130
2021-01-31;9564;60+;2;139
2021-02-01;9564;12-17;2;6
2021-02-01;9564;18-59;1;60
2021-02-01;9564;18-59;2;451
2021-02-01;9564;60+;1;35
2021-02-01;9564;60+;2;107
2021-02-02;9564;18-59;1;519
2021-02-02;9564;18-59;2;231
2021-02-02;9564;60+;1;220
2021-02-02;9564;60+;2;134
2021-02-03;9564;12-17;1;5
2021-02-03;9564;18-59;1;648
2021-02-03;9564;18-59;2;191
2021-02-03;9564;60+;1;164
2021-02-03;9564;60+;2;156
2021-02-04;9564;18-59;1;433
2021-02-04;9564;18-59;2;185
2021-02-04;9564;60+;1;161
2021-02-04;9564;60+;2;113
2021-02-05;9564;18-59;1;162
2021-02-05;9564;18-59;2;292
2021-02-05;9564;60+;1;164
2021-02-05;9564;60+;2;184
2021-02-06;9564;12-17;1;6
2021-02-06;9564;18-59;1;411
2021-02-06;9564;18-59;2;66
2021-02-06;9564;60+;1;178
2021-02-06;9564;60+;2;126
2021-02-07;9564;12-17;1;6
2021-02-07;9564;18-59;1;324
2021-02-07;9564;18-59;2;65
2021-02-07;9564;60+;1;190
2021-02-07;9564;60+;2;103
2021-02-08;9564;18-59;1;16
2021-02-08;9564;18-59;2;262
2021-02-08;9564;60+;1;46
2021-02-08;9564;60+;2;238
2021-02-09;9564;18-59;1;120
2021-02-09;9564;18-59;2;275
2021-02-09;9564;60+;1;81
2021-02-09;9564;60+;2;176
2021-02-10;9564;18-59;1;200
2021-02-10;9564;18-59;2;70
2021-02-10;9564;60+;1;495
2021-02-10;9564;60+;2;38
2021-02-11;9564;18-59;1;138
2021-02-11;9564;18-59;2;304
2021-02-11;9564;60+;1;442
2021-02-11;9564;60+;2;36
2021-02-12;9564;18-59;1;324
2021-02-12;9564;18-59;2;313
2021-02-12;9564;60+;1;501
2021-02-12;9564;60+;2;141
2021-02-13;9564;18-59;1;264
2021-02-13;9564;18-59;2;324
2021-02-13;9564;60+;1;457
2021-02-13;9564;60+;2;170
2021-02-14;9564;18-59;1;154
2021-02-14;9564;18-59;2;76
2021-02-14;9564;60+;1;343
2021-02-14;9564;60+;2;76
2021-02-15;9564;12-17;1;5
2021-02-15;9564;12-17;2;5
2021-02-15;9564;18-59;1;264
2021-02-15;9564;18-59;2;128
2021-02-15;9564;60+;1;405
2021-02-15;9564;60+;2;145
2021-02-16;9564;18-59;1;169
2021-02-16;9564;18-59;2;413
2021-02-16;9564;60+;1;442
2021-02-16;9564;60+;2;238
2021-02-17;9564;18-59;1;222
2021-02-17;9564;18-59;2;63
2021-02-17;9564;60+;1;437
2021-02-17;9564;60+;2;90
2021-02-18;9564;18-59;1;340
2021-02-18;9564;18-59;2;354
2021-02-18;9564;60+;1;231
2021-02-18;9564;60+;2;267
2021-02-19;9564;18-59;1;172
2021-02-19;9564;18-59;2;117
2021-02-19;9564;60+;1;466
2021-02-19;9564;60+;2;301
2021-02-20;9564;12-17;1;5
2021-02-20;9564;18-59;1;141
2021-02-20;9564;18-59;2;87
2021-02-20;9564;60+;1;539
2021-02-20;9564;60+;2;237
2021-02-21;9564;18-59;1;115
2021-02-21;9564;60+;1;415
2021-02-22;9564;18-59;1;152
2021-02-22;9564;18-59;2;46
2021-02-22;9564;60+;1;483
2021-02-22;9564;60+;2;31
2021-02-23;9564;18-59;1;377
2021-02-23;9564;18-59;2;255
2021-02-23;9564;60+;1;309
2021-02-23;9564;60+;2;171
2021-02-24;9564;12-17;1;5
2021-02-24;9564;12-17;2;8
2021-02-24;9564;18-59;1;195
2021-02-24;9564;18-59;2;495
2021-02-24;9564;60+;1;317
2021-02-24;9564;60+;2;135
2021-02-25;9564;18-59;1;316
2021-02-25;9564;18-59;2;406
2021-02-25;9564;60+;1;371
2021-02-25;9564;60+;2;164
2021-02-26;9564;18-59;1;228
2021-02-26;9564;18-59;2;143
2021-02-26;9564;60+;1;360
2021-02-26;9564;60+;2;162
2021-02-27;9564;12-17;2;6
2021-02-27;9564;18-59;1;56
2021-02-27;9564;18-59;2;382
2021-02-27;9564;60+;1;324
2021-02-27;9564;60+;2;176
2021-02-28;9564;12-17;1;6
2021-02-28;9564;12-17;2;5
2021-02-28;9564;18-59;1;37
2021-02-28;9564;18-59;2;313
2021-02-28;9564;60+;1;371
2021-02-28;9564;60+;2;183
2021-03-01;9564;18-59;1;343
2021-03-01;9564;18-59;2;45
2021-03-01;9564;60+;1;543
2021-03-01;9564;60+;2;47
2021-03-02;9564;18-59;1;588
2021-03-02;9564;18-59;2;246
2021-03-02;9564;60+;1;248
2021-03-02;9564;60+;2;99
2021-03-03;9564;18-59;1;665
2021-03-03;9564;18-59;2;447
2021-03-03;9564;60+;1;365
2021-03-03;9564;60+;2;530
2021-03-04;9564;18-59;1;623
2021-03-04;9564;18-59;2;81
2021-03-04;9564;60+;1;412
2021-03-04;9564;60+;2;423
2021-03-05;9564;12-17;1;5
2021-03-05;9564;18-59;1;755
2021-03-05;9564;18-59;2;149
2021-03-05;9564;60+;1;314
2021-03-05;9564;60+;2;482
2021-03-06;9564;18-59;1;609
2021-03-06;9564;18-59;2;26
2021-03-06;9564;60+;1;444
2021-03-06;9564;60+;2;437
2021-03-07;9564;18-59;1;264
2021-03-07;9564;60+;1;718
2021-03-07;9564;60+;2;316
2021-03-08;9564;12-17;2;5
2021-03-08;9564;18-59;1;351
2021-03-08;9564;18-59;2;26
2021-03-08;9564;60+;1;611
2021-03-08;9564;60+;2;377
2021-03-09;9564;12-17;1;6
2021-03-09;9564;18-59;1;455
2021-03-09;9564;18-59;2;47
2021-03-09;9564;60+;1;693
2021-03-09;9564;60+;2;402
2021-03-10;9564;18-59;1;464
2021-03-10;9564;18-59;2;43
2021-03-10;9564;60+;1;999
2021-03-10;9564;60+;2;402
2020-12-28;9565;18-59;1;16
2020-12-28;9565;60+;1;46
2020-12-30;9565;18-59;1;27
2021-01-01;9565;18-59;1;10
2021-01-01;9565;60+;1;43
2021-01-02;9565;18-59;1;20
2021-01-02;9565;60+;1;6
2021-01-04;9565;18-59;1;23
2021-01-04;9565;60+;1;11
2021-01-09;9565;18-59;1;24
2021-01-09;9565;60+;1;27
2021-01-11;9565;18-59;1;16
2021-01-11;9565;60+;1;29
2021-01-13;9565;60+;1;53
2021-01-14;9565;18-59;1;15
2021-01-14;9565;60+;1;48
2021-01-17;9565;18-59;1;6
2021-01-17;9565;18-59;2;9
2021-01-17;9565;60+;2;78
2021-01-18;9565;18-59;1;19
2021-01-18;9565;18-59;2;7
2021-01-18;9565;60+;1;45
2021-01-20;9565;18-59;1;5
2021-01-20;9565;18-59;2;27
2021-01-20;9565;60+;1;25
2021-01-22;9565;18-59;2;10
2021-01-22;9565;60+;2;43
2021-01-23;9565;18-59;1;10
2021-01-23;9565;18-59;2;36
2021-01-23;9565;60+;2;18
2021-01-25;9565;18-59;1;37
2021-01-25;9565;60+;1;44
2021-01-27;9565;18-59;1;40
2021-01-27;9565;60+;1;25
2021-01-28;9565;18-59;1;48
2021-01-28;9565;60+;1;21
2021-01-30;9565;18-59;2;22
2021-01-30;9565;60+;2;29
2021-02-01;9565;18-59;1;14
2021-02-01;9565;18-59;2;12
2021-02-01;9565;60+;1;9
2021-02-01;9565;60+;2;19
2021-02-03;9565;18-59;1;6
2021-02-03;9565;18-59;2;5
2021-02-03;9565;60+;1;36
2021-02-03;9565;60+;2;11
2021-02-04;9565;18-59;1;13
2021-02-04;9565;18-59;2;14
2021-02-04;9565;60+;2;87
2021-02-06;9565;18-59;1;17
2021-02-06;9565;60+;1;76
2021-02-08;9565;18-59;1;62
2021-02-08;9565;18-59;2;22
2021-02-08;9565;60+;1;45
2021-02-08;9565;60+;2;45
2021-02-10;9565;18-59;2;7
2021-02-10;9565;60+;1;38
2021-02-10;9565;60+;2;23
2021-02-11;9565;18-59;1;8
2021-02-11;9565;60+;1;45
2021-02-12;9565;18-59;1;35
2021-02-13;9565;18-59;1;95
2021-02-13;9565;60+;1;60
2021-02-15;9565;18-59;1;7
2021-02-15;9565;18-59;2;44
2021-02-15;9565;60+;1;59
2021-02-15;9565;60+;2;41
2021-02-17;9565;18-59;1;16
2021-02-17;9565;18-59;2;38
2021-02-17;9565;60+;1;67
2021-02-17;9565;60+;2;24
2021-02-18;9565;18-59;1;10
2021-02-18;9565;18-59;2;53
2021-02-18;9565;60+;1;70
2021-02-18;9565;60+;2;24
2021-02-19;9565;60+;1;61
2021-02-20;9565;12-17;1;6
2021-02-20;9565;18-59;1;56
2021-02-20;9565;60+;1;5
2021-02-20;9565;60+;2;6
2021-02-22;9565;18-59;1;51
2021-02-22;9565;18-59;2;6
2021-02-22;9565;60+;1;30
2021-02-23;9565;18-59;1;92
2021-02-23;9565;60+;1;16
2021-02-24;9565;18-59;1;140
2021-02-24;9565;60+;1;46
2021-02-25;9565;18-59;2;27
2021-02-25;9565;60+;1;47
2021-02-25;9565;60+;2;44
2021-02-26;9565;18-59;1;175
2021-02-26;9565;60+;1;70
2021-02-27;9565;18-59;1;174
2021-02-27;9565;18-59;2;15
2021-02-27;9565;60+;1;38
2021-02-27;9565;60+;2;72
2021-03-01;9565;18-59;1;71
2021-03-01;9565;18-59;2;54
2021-03-01;9565;60+;1;14
2021-03-01;9565;60+;2;33
2021-03-02;9565;18-59;1;19
2021-03-02;9565;60+;1;6
2021-03-03;9565;18-59;2;8
2021-03-03;9565;60+;1;52
2021-03-03;9565;60+;2;43
2021-03-04;9565;18-59;1;11
2021-03-04;9565;60+;1;161
2021-03-05;9565;18-59;2;30
2021-03-06;9565;18-59;1;183
2021-03-06;9565;18-59;2;12
2021-03-06;9565;60+;1;53
2021-03-06;9565;60+;2;50
2021-03-08;9565;18-59;1;68
2021-03-08;9565;18-59;2;7
2021-03-08;9565;60+;1;22
2021-03-08;9565;60+;2;46
2021-03-09;9565;18-59;1;10
2021-03-09;9565;18-59;2;8
2021-03-09;9565;60+;1;6
2021-03-09;9565;60+;2;44
2021-03-10;9565;18-59;1;124
2021-03-10;9565;60+;1;49
2021-03-10;9565;60+;2;47
2021-01-11;9571;18-59;1;67
2021-01-11;9571;60+;1;13
2021-01-12;9571;18-59;1;49
2021-01-12;9571;60+;1;5
2021-01-14;9571;18-59;1;12
2021-01-15;9571;18-59;1;18
2021-01-18;9571;18-59;2;21
2021-01-19;9571;18-59;2;6
2021-01-27;9571;18-59;1;57
2021-01-28;9571;18-59;1;5
2021-02-01;9571;18-59;2;42
2021-02-01;9571;60+;1;6
2021-02-01;9571;60+;2;11
2021-02-02;9571;18-59;1;6
2021-02-02;9571;18-59;2;49
2021-02-02;9571;60+;2;6
2021-02-10;9571;18-59;1;25
2021-02-11;9571;18-59;1;19
2021-02-11;9571;60+;1;10
2021-02-15;9571;18-59;1;6
2021-02-16;9571;18-59;1;76
2021-02-16;9571;60+;1;8
2021-02-17;9571;18-59;2;34
2021-02-18;9571;18-59;1;17
2021-02-19;9571;18-59;1;9
2021-02-19;9571;60+;1;5
2021-02-22;9571;18-59;1;8
2021-02-24;9571;18-59;1;8
2021-02-25;9571;18-59;1;9
2021-02-25;9571;60+;1;5
2021-03-02;9571;18-59;1;19
2021-03-03;9571;18-59;1;16
2021-03-03;9571;60+;1;5
2021-03-05;9571;18-59;1;39
2021-03-05;9571;60+;1;10
2021-03-08;9571;18-59;1;44
2021-03-08;9571;60+;1;6
2021-03-09;9571;18-59;2;63
2021-03-09;9571;60+;2;11
2021-03-10;9571;18-59;2;11
2020-12-28;9572;18-59;1;31
2020-12-28;9572;60+;1;7
2020-12-29;9572;18-59;1;50
2020-12-29;9572;60+;1;9
2020-12-30;9572;18-59;1;49
2020-12-30;9572;60+;1;5
2021-01-08;9572;18-59;1;22
2021-01-09;9572;18-59;1;14
2021-01-15;9572;18-59;2;7
2021-01-17;9572;18-59;2;7
2021-01-18;9572;18-59;2;36
2021-01-18;9572;60+;2;6
2021-01-20;9572;18-59;1;6
2021-01-20;9572;18-59;2;16
2021-01-20;9572;60+;1;5
2021-01-20;9572;60+;2;5
2021-01-21;9572;18-59;2;80
2021-01-21;9572;60+;2;11
2021-01-22;9572;18-59;1;5
2021-01-22;9572;18-59;2;5
